Date,Title,Price
2026-06-03,Library of Souls (Miss Peregrine’s Peculiar Children #3),49.42
2026-06-02,Library of Souls (Miss Peregrine’s Peculiar Children #3),48.81
2026-06-08,Large Print Heart of the Pride,18.13
2026-06-07,Large Print Heart of the Pride,18.08
2026-06-06,Large Print Heart of the Pride,17.6
2026-06-05,Large Print Heart of the Pride,19.03
2026-06-04,Large Print Heart of the Pride,20.4
2026-06-03,Large Print Heart of the Pride,20.29
2026-06-02,Large Print Heart of the Pride,21.03
2026-06-08,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,58.8
2026-06-07,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.86
2026-06-06,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.72
2026-06-05,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.97
2026-06-04,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,59.19
2026-06-03,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,59.51
2026-06-02,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,60.45
2026-06-08,Hollow City (Miss Peregrine’s Peculiar Children #2),41.69
2026-06-07,Hollow City (Miss Peregrine’s Peculiar Children #2),41.53
2026-06-06,Hollow City (Miss Peregrine’s Peculiar Children #2),42.12
2026-06-05,Hollow City (Miss Peregrine’s Peculiar Children #2),41.78
2026-06-04,Hollow City (Miss Peregrine’s Peculiar Children #2),40.52
2026-06-03,Hollow City (Miss Peregrine’s Peculiar Children #2),41.19
2026-06-02,Hollow City (Miss Peregrine’s Peculiar Children #2),41.18
2026-06-08,Grumbles,22.0
2026-06-07,Grumbles,21.58
2026-06-06,Grumbles,22.05
2026-06-05,Grumbles,20.71
2026-06-04,Grumbles,20.37
2026-06-03,Grumbles,21.46
2026-06-02,Grumbles,21.69
2026-06-08,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,50.42
2026-06-07,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,50.8
2026-06-06,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,50.98
2026-06-05,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,51.48
2026-06-04,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,50.69
2026-06-03,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,51.58
2026-06-02,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,51.61
2026-06-08,Frostbite (Vampire Academy #2),28.77
2026-06-07,Frostbite (Vampire Academy #2),27.77
2026-06-06,Frostbite (Vampire Academy #2),26.37
2026-06-05,Frostbite (Vampire Academy #2),25.1
2026-06-04,Frostbite (Vampire Academy #2),24.6
2026-06-03,Frostbite (Vampire Academy #2),24.34
2026-06-02,Frostbite (Vampire Academy #2),24.05
2026-06-08,Follow You Home,22.06
2026-06-07,Follow You Home,22.18
2026-06-06,Follow You Home,22.57
2026-06-05,Follow You Home,21.54
2026-06-04,Follow You Home,20.4
2026-06-03,Follow You Home,20.24
2026-06-02,Follow You Home,19.4
2026-06-08,First Steps for New Christians (Print Edition),29.31
2026-06-07,First Steps for New Christians (Print Edition),29.53
2026-06-06,First Steps for New Christians (Print Edition),28.58
2026-06-05,First Steps for New Christians (Print Edition),27.2
2026-06-04,First Steps for New Christians (Print Edition),26.27
2026-06-03,First Steps for New Christians (Print Edition),26.04
2026-06-02,First Steps for New Christians (Print Edition),26.17
2026-06-08,Finders Keepers (Bill Hodges Trilogy #2),53.33
2026-06-07,Finders Keepers (Bill Hodges Trilogy #2),54.49
2026-06-06,Finders Keepers (Bill Hodges Trilogy #2),53.4
2026-06-05,Finders Keepers (Bill Hodges Trilogy #2),52.13
2026-06-04,Finders Keepers (Bill Hodges Trilogy #2),53.12
2026-06-03,Finders Keepers (Bill Hodges Trilogy #2),53.06
2026-06-02,Finders Keepers (Bill Hodges Trilogy #2),54.2
2026-06-08,"Fables, Vol. 1: Legends in Exile (Fables #1)",40.73
2026-06-07,"Fables, Vol. 1: Legends in Exile (Fables #1)",39.98
2026-06-06,"Fables, Vol. 1: Legends in Exile (Fables #1)",41.46
2026-06-05,"Fables, Vol. 1: Legends in Exile (Fables #1)",40.85
2026-06-04,"Fables, Vol. 1: Legends in Exile (Fables #1)",41.25
2026-06-03,"Fables, Vol. 1: Legends in Exile (Fables #1)",41.19
2026-06-02,"Fables, Vol. 1: Legends in Exile (Fables #1)",42.26
2026-06-08,Eureka Trivia 6.0,55.43
2026-06-07,Eureka Trivia 6.0,54.56
2026-06-06,Eureka Trivia 6.0,54.92
2026-06-05,Eureka Trivia 6.0,53.46
2026-06-04,Eureka Trivia 6.0,52.81
2026-06-03,Eureka Trivia 6.0,51.61
2026-06-02,Eureka Trivia 6.0,50.49
2026-06-08,Drive: The Surprising Truth About What Motivates Us,35.78
2026-06-07,Drive: The Surprising Truth About What Motivates Us,34.43
2026-06-06,Drive: The Surprising Truth About What Motivates Us,33.74
2026-06-05,Drive: The Surprising Truth About What Motivates Us,35.12
2026-06-04,Drive: The Surprising Truth About What Motivates Us,34.57
2026-06-03,Drive: The Surprising Truth About What Motivates Us,35.15
2026-06-02,Drive: The Surprising Truth About What Motivates Us,34.8
2026-06-08,Done Rubbed Out (Reightman & Bailey #1),36.62
2026-06-07,Done Rubbed Out (Reightman & Bailey #1),35.24
2026-06-06,Done Rubbed Out (Reightman & Bailey #1),36.54
2026-06-05,Done Rubbed Out (Reightman & Bailey #1),36.2
2026-06-04,Done Rubbed Out (Reightman & Bailey #1),36.95
2026-06-03,Done Rubbed Out (Reightman & Bailey #1),35.85
2026-06-02,Done Rubbed Out (Reightman & Bailey #1),35.83
2026-06-08,Doing It Over (Most Likely To #1),35.19
2026-06-07,Doing It Over (Most Likely To #1),35.26
2026-06-06,Doing It Over (Most Likely To #1),36.7
2026-06-05,Doing It Over (Most Likely To #1),37.36
2026-06-04,Doing It Over (Most Likely To #1),36.67
2026-06-03,Doing It Over (Most Likely To #1),37.36
2026-06-02,Doing It Over (Most Likely To #1),37.98
2026-06-08,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",43.52
2026-06-07,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.13
2026-06-06,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.56
2026-06-05,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.76
2026-06-04,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.45
2026-06-03,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.55
2026-06-02,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",45.25
2026-06-08,Dark Notes,19.96
2026-06-07,Dark Notes,20.85
2026-06-06,Dark Notes,20.03
2026-06-05,Dark Notes,19.5
2026-06-04,Dark Notes,18.45
2026-06-03,Dark Notes,18.88
2026-06-02,Dark Notes,19.82
2026-06-08,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.68
2026-06-07,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.16
2026-06-06,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",18.24
2026-06-05,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",17.35
2026-06-04,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",18.52
2026-06-03,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",18.92
2026-06-02,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.38
2026-06-08,Close to You,47.99
2026-06-07,Close to You,48.8
2026-06-06,Close to You,49.33
2026-06-05,Close to You,50.07
2026-06-04,Close to You,49.73
2026-06-03,Close to You,49.77
2026-06-02,Close to You,48.29
2026-06-08,Chasing Heaven: What Dying Taught Me About Living,36.73
2026-06-07,Chasing Heaven: What Dying Taught Me About Living,36.4
2026-06-06,Chasing Heaven: What Dying Taught Me About Living,35.43
2026-06-05,Chasing Heaven: What Dying Taught Me About Living,36.55
2026-06-04,Chasing Heaven: What Dying Taught Me About Living,36.54
2026-06-03,Chasing Heaven: What Dying Taught Me About Living,35.86
2026-06-02,Chasing Heaven: What Dying Taught Me About Living,35.93
2026-06-08,Big Magic: Creative Living Beyond Fear,30.3
2026-06-07,Big Magic: Creative Living Beyond Fear,30.27
2026-06-06,Big Magic: Creative Living Beyond Fear,31.09
2026-06-05,Big Magic: Creative Living Beyond Fear,31.17
2026-06-04,Big Magic: Creative Living Beyond Fear,31.71
2026-06-03,Big Magic: Creative Living Beyond Fear,30.84
2026-06-02,Big Magic: Creative Living Beyond Fear,30.61
2026-06-08,Becoming Wise: An Inquiry into the Mystery and Art of Living,28.17
2026-06-07,Becoming Wise: An Inquiry into the Mystery and Art of Living,29.64
2026-06-06,Becoming Wise: An Inquiry into the Mystery and Art of Living,29.76
2026-06-05,Becoming Wise: An Inquiry into the Mystery and Art of Living,29.29
2026-06-04,Becoming Wise: An Inquiry into the Mystery and Art of Living,29.23
2026-06-03,Becoming Wise: An Inquiry into the Mystery and Art of Living,28.39
2026-06-02,Becoming Wise: An Inquiry into the Mystery and Art of Living,27.45
2026-06-08,Beauty Restored (Riley Family Legacy Novellas #3),10.04
2026-06-07,Beauty Restored (Riley Family Legacy Novellas #3),11.48
2026-06-06,Beauty Restored (Riley Family Legacy Novellas #3),11.79
2026-06-05,Beauty Restored (Riley Family Legacy Novellas #3),12.85
2026-06-04,Beauty Restored (Riley Family Legacy Novellas #3),11.4
2026-06-03,Beauty Restored (Riley Family Legacy Novellas #3),11.14
2026-06-02,Beauty Restored (Riley Family Legacy Novellas #3),10.55
2026-06-08,Batman: The Long Halloween (Batman),35.42
2026-06-07,Batman: The Long Halloween (Batman),34.04
2026-06-06,Batman: The Long Halloween (Batman),34.67
2026-06-05,Batman: The Long Halloween (Batman),35.59
2026-06-04,Batman: The Long Halloween (Batman),36.51
2026-06-03,Batman: The Long Halloween (Batman),36.27
2026-06-02,Batman: The Long Halloween (Batman),37.39
2026-06-08,Batman: The Dark Knight Returns (Batman),14.15
2026-06-07,Batman: The Dark Knight Returns (Batman),15.35
2026-06-06,Batman: The Dark Knight Returns (Batman),15.22
2026-06-05,Batman: The Dark Knight Returns (Batman),14.48
2026-06-04,Batman: The Dark Knight Returns (Batman),14.51
2026-06-03,Batman: The Dark Knight Returns (Batman),13.6
2026-06-02,Batman: The Dark Knight Returns (Batman),12.23
2026-06-08,Ayumi's Violin,15.42
2026-06-07,Ayumi's Violin,15.83
2026-06-06,Ayumi's Violin,14.48
2026-06-05,Ayumi's Violin,15.82
2026-06-04,Ayumi's Violin,17.11
2026-06-03,Ayumi's Violin,16.29
2026-06-02,Ayumi's Violin,17.74
2026-06-08,Anonymous,46.73
2026-06-07,Anonymous,46.5
2026-06-06,Anonymous,46.4
2026-06-05,Anonymous,47.19
2026-06-04,Anonymous,46.83
2026-06-03,Anonymous,47.3
2026-06-02,Anonymous,46.78
2026-06-08,Amy Meets the Saints and Sages,19.25
2026-06-07,Amy Meets the Saints and Sages,19.42
2026-06-06,Amy Meets the Saints and Sages,19.98
2026-06-05,Amy Meets the Saints and Sages,19.17
2026-06-04,Amy Meets the Saints and Sages,18.3
2026-06-03,Amy Meets the Saints and Sages,18.53
2026-06-02,Amy Meets the Saints and Sages,19.59
2026-06-08,Amid the Chaos,37.52
2026-06-07,Amid the Chaos,38.81
2026-06-06,Amid the Chaos,39.9
2026-06-05,Amid the Chaos,40.48
2026-06-04,Amid the Chaos,40.84
2026-06-03,Amid the Chaos,41.23
2026-06-02,Amid the Chaos,42.03
2026-06-08,Amatus,50.11
2026-06-07,Amatus,50.98
2026-06-06,Amatus,51.96
2026-06-05,Amatus,51.54
2026-06-04,Amatus,51.64
2026-06-03,Amatus,50.68
2026-06-02,Amatus,51.55
2026-06-08,Agnostic: A Spirited Manifesto,11.7
2026-06-07,Agnostic: A Spirited Manifesto,10.96
2026-06-06,Agnostic: A Spirited Manifesto,11.86
2026-06-05,Agnostic: A Spirited Manifesto,13.33
2026-06-04,Agnostic: A Spirited Manifesto,13.74
2026-06-03,Agnostic: A Spirited Manifesto,13.25
2026-06-02,Agnostic: A Spirited Manifesto,14.03
2026-06-08,Zealot: The Life and Times of Jesus of Nazareth,24.88
2026-06-07,Zealot: The Life and Times of Jesus of Nazareth,25.91
2026-06-06,Zealot: The Life and Times of Jesus of Nazareth,26.05
2026-06-05,Zealot: The Life and Times of Jesus of Nazareth,25.95
2026-06-04,Zealot: The Life and Times of Jesus of Nazareth,25.07
2026-06-03,Zealot: The Life and Times of Jesus of Nazareth,24.42
2026-06-02,Zealot: The Life and Times of Jesus of Nazareth,24.68
2026-06-08,You (You #1),42.96
2026-06-07,You (You #1),44.3
2026-06-06,You (You #1),43.24
2026-06-05,You (You #1),44.42
2026-06-04,You (You #1),42.98
2026-06-03,You (You #1),42.45
2026-06-02,You (You #1),43.82
2026-06-08,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",38.02
2026-06-07,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",38.4
2026-06-06,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",38.8
2026-06-05,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.8
2026-06-04,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",38.29
2026-06-03,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",36.81
2026-06-02,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",35.99
2026-06-08,Wild Swans,13.73
2026-06-07,Wild Swans,13.88
2026-06-06,Wild Swans,14.16
2026-06-05,Wild Swans,13.21
2026-06-04,Wild Swans,13.41
2026-06-03,Wild Swans,14.17
2026-06-02,Wild Swans,13.3
2026-06-08,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,51.98
2026-06-07,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.07
2026-06-06,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,50.78
2026-06-05,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,51.48
2026-06-04,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,51.8
2026-06-03,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,50.33
2026-06-02,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,49.82
2026-06-08,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.99
2026-06-07,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,39.87
2026-06-06,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,40.13
2026-06-05,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,39.8
2026-06-04,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.51
2026-06-03,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,39.47
2026-06-02,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,40.76
2026-06-08,What's It Like in Space?: Stories from Astronauts Who've Been There,20.24
2026-06-07,What's It Like in Space?: Stories from Astronauts Who've Been There,19.82
2026-06-06,What's It Like in Space?: Stories from Astronauts Who've Been There,19.13
2026-06-05,What's It Like in Space?: Stories from Astronauts Who've Been There,19.97
2026-06-04,What's It Like in Space?: Stories from Astronauts Who've Been There,20.54
2026-06-03,What's It Like in Space?: Stories from Astronauts Who've Been There,21.7
2026-06-02,What's It Like in Space?: Stories from Astronauts Who've Been There,20.46
2026-06-08,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",54.93
2026-06-07,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.61
2026-06-06,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.72
2026-06-05,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",54.77
2026-06-04,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.6
2026-06-03,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",54.09
2026-06-02,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",55.43
2026-06-08,Walt Disney's Alice in Wonderland,12.96
2026-06-07,Walt Disney's Alice in Wonderland,14.05
2026-06-06,Walt Disney's Alice in Wonderland,13.83
2026-06-05,Walt Disney's Alice in Wonderland,13.95
2026-06-04,Walt Disney's Alice in Wonderland,13.67
2026-06-03,Walt Disney's Alice in Wonderland,13.18
2026-06-02,Walt Disney's Alice in Wonderland,12.67
2026-06-08,V for Vendetta (V for Vendetta Complete),35.92
2026-06-07,V for Vendetta (V for Vendetta Complete),36.92
2026-06-06,V for Vendetta (V for Vendetta Complete),38.34
2026-06-05,V for Vendetta (V for Vendetta Complete),38.93
2026-06-04,V for Vendetta (V for Vendetta Complete),38.65
2026-06-03,V for Vendetta (V for Vendetta Complete),38.05
2026-06-02,V for Vendetta (V for Vendetta Complete),39.14
2026-06-08,Until Friday Night (The Field Party #1),46.05
2026-06-07,Until Friday Night (The Field Party #1),44.63
2026-06-06,Until Friday Night (The Field Party #1),44.1
2026-06-05,Until Friday Night (The Field Party #1),44.53
2026-06-04,Until Friday Night (The Field Party #1),45.52
2026-06-03,Until Friday Night (The Field Party #1),46.43
2026-06-02,Until Friday Night (The Field Party #1),47.08
2026-06-08,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",46.65
2026-06-07,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",48.05
2026-06-06,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",49.41
2026-06-05,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",50.81
2026-06-04,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",49.82
2026-06-03,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",49.76
2026-06-02,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",49.81
2026-06-08,Twenty Yawns,22.73
2026-06-07,Twenty Yawns,22.88
2026-06-06,Twenty Yawns,23.37
2026-06-05,Twenty Yawns,22.69
2026-06-04,Twenty Yawns,21.28
2026-06-03,Twenty Yawns,21.69
